Date,dell_return,risk_free_return,sp_return,dell_excess_return,sp_excess_return
2012-07-06,0.00399680255795376,0.00000961538461538,-0.00549315141658369,0.00398718717333838,-0.00550276680119907
2012-06-29,0.03196721311475410,0.00001076923076923,0.02032800843634510,0.03195644388398490,0.02031723920557590
2012-06-22,-0.00813008130081316,0.00001192307692308,-0.00581973176327233,-0.00814200437773624,-0.00583165484019541
2012-06-15,0.01485148514851490,0.00000846153846154,0.01295948256730850,0.01484302361005330,0.01295102102884700
2012-06-08,0.00414250207125089,0.00000817307692308,0.03725287595434530,0.00413432899432781,0.03724470287742230
2012-06-01,-0.03130016051364370,0.00001346153846154,-0.03018352584865240,-0.03131362205210520,-0.03019698738711390
2012-05-25,-0.15468113975576700,0.00001423076923077,0.01744969719451640,-0.15469537052499700,0.01743546642528560
2012-05-18,-0.04409857328145260,0.00001384615384615,-0.04298211307962200,-0.04411241943529880,-0.04299595923346810
2012-05-11,-0.02466793168880450,0.00001153845961538,-0.01147227004972240,-0.02467947014841990,-0.01148380850933780
2012-05-04,-0.03832116788321170,0.00001346153846154,-0.02441270498209470,-0.03833462942167330,-0.02442616652055620
2012-04-27,0.01732673267326730,0.00001038461538462,0.01800832767935390,0.01731634805788270,0.01799794306396930
2012-04-20,0.00310366232153947,0.00001461538461538,0.00603651736217548,0.00308904693692408,0.00602190197756009
2012-04-13,-0.02304426925409330,0.00001269230769231,-0.01990062956726590,-0.02305696156178560,-0.01991332187495820
2012-04-06,-0.00632720699005729,0.00000961538461538,-0.00737240024825425,-0.00633682237467267,-0.00738201563286964
2012-03-30,0.00728376327769342,0.00001384615384615,0.00813124841307178,0.00726991712384727,0.00811740225922563
2012-03-23,-0.04768786127167620,0.00001307692307692,-0.00503130449402101,-0.04770093819475320,-0.00504438141709793
2012-03-16,0.02185469580626110,0.00001230769230769,0.02429615252963900,0.02184238811395340,0.02428384483733130
2012-03-09,-0.02476958525345620,0.00001499999807692,0.00090374395988868,-0.02478458525153310,0.00088874396181176
2012-03-02,-0.00401606425702816,0.00001201923076923,0.00284452314664052,-0.00402808348779739,0.00283250391587129
2012-02-24,-0.04019823788546260,0.00001192307692308,0.00331731857853534,-0.04021016096238570,0.00330539550161227
2012-02-17,0.02309859154929580,0.00001038461538462,0.01384346015315160,0.02308820693391120,0.01383307553776700
2012-02-10,0.00509626274065678,0.00001038461538462,-0.00168151615648215,0.00508587812527216,-0.00169190077186677
2012-02-03,0.05495818399044210,0.00000653846153846,0.02170771325736090,0.05495164552890360,0.02170117479582240
2012-01-27,0.00419916016796629,0.00000528846153846,0.00071763832123484,0.00419387170642783,0.00071234985969638
2012-01-20,0.04974811083123430,0.00000269230769231,0.02039517075598550,0.04974541852354200,0.02039247844829320
2012-01-13,0.03520208604954370,0.00000240384615385,0.00883156132740992,0.03519968220338980,0.00882915748125607
2012-01-06,0.04853041695146950,0.00000096153846154,0.01606427846833230,0.04852945541300800,0.01606331692987070
2011-12-30,-0.01812080536912750,0.00000000000000000,-0.00610721767877487,-0.01812080536912750,-0.00610721767877487
2011-12-23,-0.00864936793080495,0.00000000000000000,0.03744928654871500,-0.00864936793080495,0.03744928654871500
2011-12-16,-0.04813172894236860,0.00000038461538462,-0.02831024223311320,-0.04813211355775320,-0.02831062684849780
2011-12-09,0.00573248407643301,0.00000384615384615,0.00877130332735399,0.00572863792258686,0.00876745717350783
2011-12-02,0.10407876230661000,0.00000384615384615,0.07388767924816130,0.10407491615276400,0.07388383309431520
2011-11-25,-0.04563758389261740,0.00000230769230769,-0.04687712598247680,-0.04563989158492510,-0.04687943367478450
2011-11-18,-0.02931596091205200,0.00000192307692308,-0.03813841835275170,-0.02931788398897510,-0.03814034142967480
2011-11-11,-0.00065104166666663,0.00000230769230769,0.00848005982990996,-0.00065334935897432,0.00847775213760227
2011-11-04,-0.05824647455548740,0.00000269230769231,-0.02479152552741470,-0.05824916686317970,-0.02479421783510700
2011-10-28,0.07020997375328060,0.00000307692307692,0.03782479504853180,0.07020689683020370,0.03782171812545480
2011-10-21,-0.08303249097472930,0.00000288461538462,0.01116536670874970,-0.08303537559011390,0.01116248209336510
2011-10-14,0.08769633507853430,0.00000153846153846,0.05981398674478890,0.08769479661699580,0.05981244828325040
2011-10-07,0.08062234794908060,0.00000076923076923,0.02125089927320610,0.08062157871831140,0.02125013004243690
2011-09-30,-0.01805555555555550,0.00000038461538462,-0.00440769396850793,-0.01805594017094010,-0.00440807858389255
2011-09-23,-0.05263157894736840,0.00000076923076923,-0.06544719576838140,-0.05263234817813760,-0.06544796499915070
2011-09-16,0.08804581245526120,0.00000144230769231,0.05352525165034130,0.08804437014756890,0.05352380934264900
2011-09-09,-0.01896067415730330,0.00000230769230769,-0.01680834269770120,-0.01896298184961100,-0.01681065039000880
2011-09-02,-0.03063308373042880,0.00000192307692308,-0.00240862649267160,-0.03063500680735190,-0.00241054956959467
2011-08-26,0.04928571428571420,0.00000153846153846,0.04741670649567160,0.04928417582417570,0.04741516803413320
2011-08-19,-0.05850706119704100,0.00000307692307692,-0.04689895974080310,-0.05851013812011790,-0.04690203666388000
2011-08-12,-0.01261620185922980,0.00000807692307692,-0.01714536030620200,-0.01262427878230680,-0.01715343722927890
2011-08-05,-0.07266009852216740,0.00001769230576923,-0.07189416288719820,-0.07267779082793660,-0.07191185519296740
2011-07-29,-0.04694835680751180,0.00000500000000000,-0.03920625283050570,-0.04695335680751180,-0.03921125283050570
2011-07-22,0.00412492634060113,0.00000269230769231,0.02193658177310170,0.00412223403290882,0.02193388946540930
2011-07-15,-0.00991831971995338,0.00000384615384615,-0.02058329229665270,-0.00992216587379954,-0.02058713845049880
2011-07-08,0.00942285041224977,0.00000192307692308,0.00308686466507924,0.00942092733532670,0.00308494158815616
2011-07-01,0.06591337099811680,0.00000230769230769,0.05615024699495510,0.06591106330580910,0.05614793930264740
2011-06-24,-0.00530752419606628,0.00000423076923077,-0.00240501436518892,-0.00531175496529705,-0.00240924513441969
2011-06-17,0.03556417717426450,0.00000346153846154,0.00041212605275542,0.03556071563580300,0.00040866451429389
2011-06-10,-0.00801796023091728,0.00000769230769231,-0.02244582915372850,-0.00802565253860958,-0.02245352146142080
2011-06-03,-0.01266624445851810,0.00000730769230769,-0.02324483055147720,-0.01267355215082570,-0.02325213824378490
2011-05-27,-0.01374141161773900,0.00000500000000000,-0.00162404056127452,-0.01374641161773900,-0.00162904056127452
2011-05-20,-0.02199144777031150,0.00000230769230769,-0.00336744670726330,-0.02199375546261920,-0.00336975439957099
2011-05-13,0.02248594628357270,0.00000346153846154,-0.00181228755922580,0.02248248474511120,-0.00181574909768734
2011-05-06,0.03490627020038790,0.00000461538461538,-0.01716712570936440,0.03490165481577260,-0.01717174109397980
2011-04-29,0.01309757694826460,0.00000673076923077,0.01961088028075220,0.01309084617903390,0.01960414951152140
2011-04-22,0.02345844504021440,0.00000576923076923,0.01341769217655560,0.02345267580944520,0.01341192294578640
2011-04-15,0.02402196293754290,0.00000576923076923,-0.00639143512217366,0.02401619370677370,-0.00639720435294289
2011-04-08,0.01603905160390530,0.00000807692307692,-0.00318695300686889,0.01603097468082840,-0.00319502992994581
2011-04-01,-0.04780876494023910,0.00001038461538462,0.01416572676642130,-0.04781914955562370,0.01415534215103660
2011-03-25,0.03790489317711930,0.00001153846153846,0.02704583640408510,0.03789335471558090,0.02703429794254660
2011-03-18,-0.05039267015706810,0.00001230769230769,-0.01922614002563480,-0.05040497784937580,-0.01923844771794250
2011-03-11,-0.02035582625420750,0.00002115384423077,-0.01277043967481680,-0.02037698009843830,-0.01279159351904760
2011-03-04,0.03089887640449440,0.00002259615384615,0.00096240649345614,0.03087628025064820,0.00093981033960998
2011-02-25,-0.01944264419961110,0.00001769230769231,-0.01722310201439430,-0.01946033650730340,-0.01724079432208660
2011-02-18,0.10450966356478200,0.00002076923076923,0.01043370990363400,0.10448889433401200,0.01041294067286480
2011-02-11,0.00575953923686101,0.00002807692307692,0.01394141851549490,0.00573146231378409,0.01391334159241800
2011-02-04,0.05627376425855510,0.00002730769230769,0.02705128614665740,0.05624645656624740,0.02702397845434970
2011-01-28,-0.02375649591685230,0.00002932692307692,-0.00545696181629218,-0.02378582283992920,-0.00548628873936911
2011-01-21,-0.04128113879003560,0.00002807692307692,-0.00765385945204689,-0.04130921571311250,-0.00768193637512381
2011-01-14,0.00493526929404187,0.00002384615384615,0.01709989143779640,0.00491142314019571,0.01707604528395030
2011-01-07,0.03180811808118070,0.00001192307692308,0.01102580971669330,0.03179619500425760,0.01101388663977020
2010-12-31,-0.01740391588107320,0.00001298076923077,0.00068777801661590,-0.01741689665030390,0.00067479724738513
2010-12-24,0.01099706744868030,0.00001538461538462,0.01034181350133450,0.01098168283329570,0.01032642888594980
2010-12-17,-0.01799856011519070,0.00001846153653846,0.00282945021609726,-0.01801702165172920,0.00281098867955880
2010-12-10,0.01460920379839310,0.00003115385000000,0.01281117167021860,0.01457804994839310,0.01278001782021860
2010-12-03,-0.00291332847778591,0.00002836538269231,0.02968205988836580,-0.00294169386047822,0.02965369450567350
2010-11-26,-0.01187477509895640,0.00002423076923077,-0.00860718083463596,-0.01189900586818720,-0.00863141160386673
2010-11-19,0.03539493293591640,0.00002211538269231,0.00043516260422671,0.03537281755322410,0.00041304722153441
2010-11-12,-0.07192254495159070,0.00002538461538462,-0.02173160995667660,-0.07194792956697530,-0.02175699457206120
2010-11-05,0.00451545675581810,0.00002653846153846,0.03599402759467710,0.00448891829427964,0.03596748913313860
2010-10-29,-0.01302708261912930,0.00002615384423077,0.00015291332384160,-0.01305323646336010,0.00012675947961083
2010-10-22,0.00655624568668056,0.00002740384615385,0.00585646416481778,0.00652884184052672,0.00582906031866393
2010-10-15,0.05843681519357190,0.00002769230961538,0.00947712479928597,0.05840912288395650,0.00944943248967059
2010-10-08,0.05004793863854260,0.00002192307692308,0.01649696080031340,0.05002601556161950,0.01647503772339030
2010-10-01,0.03063241106719360,0.00002230769230769,-0.00211883004194946,0.03061010337488590,-0.00214113773425715
2010-09-24,0.01598265199582370,0.00002153846153846,0.02050320073425540,0.01596111353428530,0.02048166227271690
2010-09-17,0.03242122719734650,0.00002067307692308,0.01445665029236510,0.03240055412042350,0.01443597721544200
2010-09-10,-0.04209690230341530,0.00003000000000000,0.00456802176983095,-0.04212690230341530,0.00453802176983096
2010-09-03,0.05914023723395290,0.00003192307884615,0.03749424099594470,0.05910831415510670,0.03746231791709850
